date,asset_name,price,volume,category
2020-05-28,US Long Treasury ETF,162.42999267578125,10272600,Bond
2020-05-29,US Long Treasury ETF,163.58999633789062,14632700,Bond
2020-06-01,US Long Treasury ETF,162.27999877929688,13341400,Bond
2020-06-02,US Long Treasury ETF,161.69000244140625,11517100,Bond
2020-06-03,US Long Treasury ETF,159.5399932861328,12255700,Bond
2020-06-04,US Long Treasury ETF,157.22999572753906,14038600,Bond
2020-06-05,US Long Treasury ETF,156.11000061035156,17778500,Bond
2020-06-08,US Long Treasury ETF,156.7100067138672,10346700,Bond
2020-06-09,US Long Treasury ETF,158.49000549316406,9095300,Bond
2020-06-10,US Long Treasury ETF,160.83999633789062,13135500,Bond
2020-06-11,US Long Treasury ETF,163.8800048828125,17086400,Bond
2020-06-12,US Long Treasury ETF,162.3000030517578,9716100,Bond
2020-06-15,US Long Treasury ETF,162.38999938964844,7759800,Bond
2020-06-16,US Long Treasury ETF,159.89999389648438,13698900,Bond
2020-06-17,US Long Treasury ETF,160.55999755859375,7113900,Bond
2020-06-18,US Long Treasury ETF,162.25999450683594,7691400,Bond
2020-06-19,US Long Treasury ETF,162.38999938964844,8565500,Bond
2020-06-22,US Long Treasury ETF,162.41000366210938,9319700,Bond
2020-06-23,US Long Treasury ETF,161.3000030517578,9088600,Bond
2020-06-24,US Long Treasury ETF,163.02999877929688,11436500,Bond
2020-06-25,US Long Treasury ETF,163.5,10968000,Bond
2020-06-26,US Long Treasury ETF,165.25,12119300,Bond
2020-06-29,US Long Treasury ETF,164.72999572753906,7274400,Bond
2020-06-30,US Long Treasury ETF,163.92999267578125,14841700,Bond
2020-07-01,US Long Treasury ETF,163.4199981689453,13181000,Bond
2020-07-02,US Long Treasury ETF,163.58999633789062,7599800,Bond
2020-07-06,US Long Treasury ETF,162.9199981689453,7972700,Bond
2020-07-07,US Long Treasury ETF,165.2100067138672,12791900,Bond
2020-07-08,US Long Treasury ETF,164.5500030517578,7253900,Bond
2020-07-09,US Long Treasury ETF,167.1699981689453,13373100,Bond
2020-07-10,US Long Treasury ETF,166.3300018310547,8478000,Bond
2020-07-13,US Long Treasury ETF,166.8800048828125,8054000,Bond
2020-07-14,US Long Treasury ETF,167.1199951171875,11344600,Bond
2020-07-15,US Long Treasury ETF,166.33999633789062,7840300,Bond
2020-07-16,US Long Treasury ETF,167.1300048828125,9107400,Bond
2020-07-17,US Long Treasury ETF,166.77999877929688,8549900,Bond
2020-07-20,US Long Treasury ETF,167.19000244140625,6907200,Bond
2020-07-21,US Long Treasury ETF,167.2899932861328,8454400,Bond
2020-07-22,US Long Treasury ETF,167.7899932861328,6592100,Bond
2020-07-23,US Long Treasury ETF,169.75,10471800,Bond
2020-07-24,US Long Treasury ETF,169.74000549316406,7520700,Bond
2020-07-27,US Long Treasury ETF,169.11000061035156,6146400,Bond
2020-07-28,US Long Treasury ETF,170.27999877929688,8520700,Bond
2020-07-29,US Long Treasury ETF,169.99000549316406,6733700,Bond
2020-07-30,US Long Treasury ETF,171.11000061035156,9376100,Bond
2020-07-31,US Long Treasury ETF,171.0,8886000,Bond
2020-08-03,US Long Treasury ETF,169.9499969482422,9066200,Bond
2020-08-04,US Long Treasury ETF,171.57000732421875,9878900,Bond
2020-08-05,US Long Treasury ETF,170.07000732421875,6954100,Bond
2020-08-06,US Long Treasury ETF,171.02000427246094,9481800,Bond
2020-08-07,US Long Treasury ETF,169.8800048828125,8176900,Bond
2020-08-10,US Long Treasury ETF,169.1199951171875,6408500,Bond
2020-08-11,US Long Treasury ETF,167.11000061035156,19234200,Bond
2020-08-12,US Long Treasury ETF,165.58999633789062,11744800,Bond
2020-08-13,US Long Treasury ETF,163.82000732421875,12744700,Bond
2020-08-14,US Long Treasury ETF,163.17999267578125,6398100,Bond
2020-08-17,US Long Treasury ETF,163.58999633789062,6901500,Bond
2020-08-18,US Long Treasury ETF,164.75999450683594,8140600,Bond
2020-08-19,US Long Treasury ETF,163.72999572753906,12497700,Bond
2020-08-20,US Long Treasury ETF,165.2100067138672,10319900,Bond
2020-08-21,US Long Treasury ETF,166.1999969482422,6836000,Bond
2020-08-24,US Long Treasury ETF,165.92999267578125,6490600,Bond
2020-08-25,US Long Treasury ETF,164.66000366210938,10518300,Bond
2020-08-26,US Long Treasury ETF,164.02999877929688,8276600,Bond
2020-08-27,US Long Treasury ETF,161.24000549316406,19860100,Bond
2020-08-28,US Long Treasury ETF,161.1199951171875,8415400,Bond
2020-08-31,US Long Treasury ETF,162.19000244140625,11388100,Bond
2020-09-01,US Long Treasury ETF,163.86000061035156,10587000,Bond
2020-09-02,US Long Treasury ETF,165.4199981689453,15167700,Bond
2020-09-03,US Long Treasury ETF,165.88999938964844,16416600,Bond
2020-09-04,US Long Treasury ETF,162.74000549316406,13780300,Bond
2020-09-08,US Long Treasury ETF,163.74000549316406,13790400,Bond
2020-09-09,US Long Treasury ETF,163.3000030517578,9558900,Bond
2020-09-10,US Long Treasury ETF,164.1300048828125,8847700,Bond
2020-09-11,US Long Treasury ETF,164.47999572753906,5458200,Bond
2020-09-14,US Long Treasury ETF,164.47000122070312,4274900,Bond
2020-09-15,US Long Treasury ETF,164.07000732421875,6928500,Bond
2020-09-16,US Long Treasury ETF,163.5800018310547,8815200,Bond
2020-09-17,US Long Treasury ETF,164.0800018310547,7813900,Bond
2020-09-18,US Long Treasury ETF,163.57000732421875,7246300,Bond
2020-09-21,US Long Treasury ETF,164.39999389648438,11086900,Bond
2020-09-22,US Long Treasury ETF,164.27000427246094,10524100,Bond
2020-09-23,US Long Treasury ETF,164.49000549316406,6224800,Bond
2020-09-24,US Long Treasury ETF,165.1199951171875,8278100,Bond
2020-09-25,US Long Treasury ETF,165.1199951171875,5140300,Bond
2020-09-28,US Long Treasury ETF,164.64999389648438,4470100,Bond
2020-09-29,US Long Treasury ETF,164.83999633789062,10297600,Bond
2020-09-30,US Long Treasury ETF,163.25999450683594,12971000,Bond
2020-10-01,US Long Treasury ETF,163.36000061035156,11523900,Bond
2020-10-02,US Long Treasury ETF,162.75,8828800,Bond
2020-10-05,US Long Treasury ETF,159.57000732421875,14726000,Bond
2020-10-06,US Long Treasury ETF,160.42999267578125,22419400,Bond
2020-10-07,US Long Treasury ETF,159.25999450683594,9429200,Bond
2020-10-08,US Long Treasury ETF,160.1199951171875,8431500,Bond
2020-10-09,US Long Treasury ETF,160.08999633789062,8441500,Bond
2020-10-12,US Long Treasury ETF,160.60000610351562,3962000,Bond
2020-10-13,US Long Treasury ETF,161.75,7914300,Bond
2020-10-14,US Long Treasury ETF,162.1199951171875,6954800,Bond
2020-10-15,US Long Treasury ETF,161.83999633789062,9458800,Bond
2020-10-16,US Long Treasury ETF,161.38999938964844,8416300,Bond
2020-10-19,US Long Treasury ETF,160.77999877929688,9286600,Bond
2020-10-20,US Long Treasury ETF,159.25,11189000,Bond
2020-10-21,US Long Treasury ETF,158.6999969482422,10453700,Bond
2020-10-22,US Long Treasury ETF,157.0500030517578,12664900,Bond
2020-10-23,US Long Treasury ETF,158.00999450683594,8783800,Bond
2020-10-26,US Long Treasury ETF,159.47999572753906,7227300,Bond
2020-10-27,US Long Treasury ETF,160.5500030517578,6062300,Bond
2020-10-28,US Long Treasury ETF,160.6999969482422,11765800,Bond
2020-10-29,US Long Treasury ETF,159.13999938964844,11932400,Bond
2020-10-30,US Long Treasury ETF,157.57000732421875,13095400,Bond
2020-11-02,US Long Treasury ETF,158.5800018310547,10810500,Bond
2020-11-03,US Long Treasury ETF,157.66000366210938,16228700,Bond
2020-11-04,US Long Treasury ETF,161.0800018310547,21570800,Bond
2020-11-05,US Long Treasury ETF,161.36000061035156,18537500,Bond
2020-11-06,US Long Treasury ETF,159.41000366210938,12408400,Bond
2020-11-09,US Long Treasury ETF,156.05999755859375,23245000,Bond
2020-11-10,US Long Treasury ETF,155.16000366210938,12561000,Bond
2020-11-11,US Long Treasury ETF,155.72000122070312,5888200,Bond
2020-11-12,US Long Treasury ETF,158.3699951171875,15999700,Bond
2020-11-13,US Long Treasury ETF,158.16000366210938,7344600,Bond
2020-11-16,US Long Treasury ETF,157.77999877929688,6310400,Bond
2020-11-17,US Long Treasury ETF,158.80999755859375,7444600,Bond
2020-11-18,US Long Treasury ETF,159.27000427246094,10333300,Bond
2020-11-19,US Long Treasury ETF,160.08999633789062,10637200,Bond
2020-11-20,US Long Treasury ETF,161.50999450683594,7246800,Bond
2020-11-23,US Long Treasury ETF,160.77000427246094,11300000,Bond
2020-11-24,US Long Treasury ETF,159.1699981689453,10891700,Bond
2020-11-25,US Long Treasury ETF,158.67999267578125,9145800,Bond
2020-11-27,US Long Treasury ETF,160.22000122070312,4708200,Bond
2020-11-30,US Long Treasury ETF,160.02000427246094,13071600,Bond
2020-12-01,US Long Treasury ETF,157.5,13662800,Bond
2020-12-02,US Long Treasury ETF,156.25,12114300,Bond
2020-12-03,US Long Treasury ETF,157.50999450683594,9626500,Bond
2020-12-04,US Long Treasury ETF,155.1999969482422,12734500,Bond
2020-12-07,US Long Treasury ETF,156.60000610351562,9316100,Bond
2020-12-08,US Long Treasury ETF,157.33999633789062,7397200,Bond
2020-12-09,US Long Treasury ETF,156.82000732421875,7750100,Bond
2020-12-10,US Long Treasury ETF,158.2100067138672,10025100,Bond
2020-12-11,US Long Treasury ETF,158.77000427246094,8135900,Bond
2020-12-14,US Long Treasury ETF,158.3300018310547,7535900,Bond
2020-12-15,US Long Treasury ETF,157.8000030517578,6847500,Bond
2020-12-16,US Long Treasury ETF,157.3800048828125,9954200,Bond
2020-12-17,US Long Treasury ETF,156.8000030517578,9422700,Bond
2020-12-18,US Long Treasury ETF,156.3300018310547,6505000,Bond
2020-12-21,US Long Treasury ETF,156.9499969482422,8988200,Bond
2020-12-22,US Long Treasury ETF,157.75999450683594,7370800,Bond
2020-12-23,US Long Treasury ETF,156.6699981689453,9266600,Bond
2020-12-24,US Long Treasury ETF,157.2899932861328,3117100,Bond
2020-12-28,US Long Treasury ETF,157.36000061035156,7791100,Bond
2020-12-29,US Long Treasury ETF,157.16000366210938,9030900,Bond
2020-12-30,US Long Treasury ETF,157.5,9097300,Bond
2020-12-31,US Long Treasury ETF,157.72999572753906,7742100,Bond
2021-01-04,US Long Treasury ETF,157.5399932861328,13152900,Bond
2021-01-05,US Long Treasury ETF,156.3699951171875,10458100,Bond
2021-01-06,US Long Treasury ETF,153.16000366210938,22827300,Bond
2021-01-07,US Long Treasury ETF,151.80999755859375,14651900,Bond
2021-01-08,US Long Treasury ETF,151.32000732421875,13622500,Bond
2021-01-11,US Long Treasury ETF,151.07000732421875,8370700,Bond
2021-01-12,US Long Treasury ETF,150.9499969482422,12186300,Bond
2021-01-13,US Long Treasury ETF,152.64999389648438,12533300,Bond
2021-01-14,US Long Treasury ETF,151.22000122070312,14835500,Bond
2021-01-15,US Long Treasury ETF,151.82000732421875,11624700,Bond
2021-01-19,US Long Treasury ETF,152.30999755859375,9575600,Bond
2021-01-20,US Long Treasury ETF,152.4600067138672,5368900,Bond
2021-01-21,US Long Treasury ETF,151.38999938964844,8162700,Bond
2021-01-22,US Long Treasury ETF,151.8800048828125,9507200,Bond
2021-01-25,US Long Treasury ETF,153.6699981689453,8712600,Bond
2021-01-26,US Long Treasury ETF,153.3800048828125,7690300,Bond
2021-01-27,US Long Treasury ETF,153.77000427246094,7895200,Bond
2021-01-28,US Long Treasury ETF,152.9199981689453,10667800,Bond
2021-01-29,US Long Treasury ETF,152.0,14965900,Bond
2021-02-01,US Long Treasury ETF,152.0,8165500,Bond
2021-02-02,US Long Treasury ETF,151.02000427246094,9177500,Bond
2021-02-03,US Long Treasury ETF,149.67999267578125,9633100,Bond
2021-02-04,US Long Treasury ETF,149.27999877929688,8262600,Bond
2021-02-05,US Long Treasury ETF,148.02999877929688,10258900,Bond
2021-02-08,US Long Treasury ETF,148.67999267578125,11574800,Bond
2021-02-09,US Long Treasury ETF,148.7899932861328,5218300,Bond
2021-02-10,US Long Treasury ETF,149.77999877929688,8079800,Bond
2021-02-11,US Long Treasury ETF,148.9600067138672,11962700,Bond
2021-02-12,US Long Treasury ETF,147.11000061035156,14088400,Bond
2021-02-16,US Long Treasury ETF,144.8699951171875,17789100,Bond
2021-02-17,US Long Treasury ETF,145.7899932861328,11199100,Bond
2021-02-18,US Long Treasury ETF,145.1999969482422,10755300,Bond
2021-02-19,US Long Treasury ETF,143.27000427246094,12741700,Bond
2021-02-22,US Long Treasury ETF,142.17999267578125,13203900,Bond
2021-02-23,US Long Treasury ETF,141.77000427246094,12658500,Bond
2021-02-24,US Long Treasury ETF,140.83999633789062,17363100,Bond
2021-02-25,US Long Treasury ETF,138.5399932861328,52621700,Bond
2021-02-26,US Long Treasury ETF,143.1199951171875,45423300,Bond
2021-03-01,US Long Treasury ETF,141.05999755859375,22048000,Bond
2021-03-02,US Long Treasury ETF,141.07000732421875,12482200,Bond
2021-03-03,US Long Treasury ETF,139.5399932861328,19763700,Bond
2021-03-04,US Long Treasury ETF,138.63999938964844,22366600,Bond
2021-03-05,US Long Treasury ETF,138.91000366210938,20598000,Bond
2021-03-08,US Long Treasury ETF,137.8300018310547,15236600,Bond
2021-03-09,US Long Treasury ETF,139.74000549316406,14463400,Bond
2021-03-10,US Long Treasury ETF,140.02000427246094,12387600,Bond
2021-03-11,US Long Treasury ETF,139.00999450683594,14150700,Bond
2021-03-12,US Long Treasury ETF,136.05999755859375,20402700,Bond
2021-03-15,US Long Treasury ETF,136.86000061035156,11366500,Bond
2021-03-16,US Long Treasury ETF,136.30999755859375,15567900,Bond
2021-03-17,US Long Treasury ETF,135.2899932861328,27107500,Bond
2021-03-18,US Long Treasury ETF,133.9199981689453,21615100,Bond
2021-03-19,US Long Treasury ETF,134.75,18685000,Bond
2021-03-22,US Long Treasury ETF,136.25999450683594,17047500,Bond
2021-03-23,US Long Treasury ETF,137.49000549316406,16768400,Bond
2021-03-24,US Long Treasury ETF,138.22999572753906,13863000,Bond
2021-03-25,US Long Treasury ETF,137.13999938964844,20782000,Bond
2021-03-26,US Long Treasury ETF,136.66000366210938,8433300,Bond
2021-03-29,US Long Treasury ETF,135.5,13968100,Bond
2021-03-30,US Long Treasury ETF,136.2100067138672,15020800,Bond
2021-03-31,US Long Treasury ETF,135.4499969482422,19271300,Bond
2021-04-01,US Long Treasury ETF,137.50999450683594,14885900,Bond
2021-04-05,US Long Treasury ETF,136.91000366210938,8243000,Bond
2021-04-06,US Long Treasury ETF,137.83999633789062,9282400,Bond
2021-04-07,US Long Treasury ETF,136.8800048828125,11052700,Bond
2021-04-08,US Long Treasury ETF,138.00999450683594,7847900,Bond
2021-04-09,US Long Treasury ETF,137.50999450683594,8717800,Bond
2021-04-12,US Long Treasury ETF,137.4499969482422,7659000,Bond
2021-04-13,US Long Treasury ETF,138.47999572753906,13232800,Bond
2021-04-14,US Long Treasury ETF,138.0399932861328,7293200,Bond
2021-04-15,US Long Treasury ETF,140.35000610351562,23896700,Bond
2021-04-16,US Long Treasury ETF,139.25999450683594,15238400,Bond
2021-04-19,US Long Treasury ETF,138.86000061035156,13886800,Bond
2021-04-20,US Long Treasury ETF,139.5,11476500,Bond
2021-04-21,US Long Treasury ETF,139.77999877929688,11902200,Bond
2021-04-22,US Long Treasury ETF,140.38999938964844,14156400,Bond
2021-04-23,US Long Treasury ETF,140.05999755859375,12302200,Bond
2021-04-26,US Long Treasury ETF,139.86000061035156,9103500,Bond
2021-04-27,US Long Treasury ETF,138.63999938964844,14137300,Bond
2021-04-28,US Long Treasury ETF,138.72999572753906,15263700,Bond
2021-04-29,US Long Treasury ETF,138.32000732421875,17178200,Bond
2021-04-30,US Long Treasury ETF,138.63999938964844,15692000,Bond
2021-05-03,US Long Treasury ETF,138.52000427246094,16447700,Bond
2021-05-04,US Long Treasury ETF,139.4600067138672,18639700,Bond
2021-05-05,US Long Treasury ETF,139.69000244140625,11127900,Bond
2021-05-06,US Long Treasury ETF,139.9199981689453,21907600,Bond
2021-05-07,US Long Treasury ETF,139.22999572753906,18346900,Bond
2021-05-10,US Long Treasury ETF,137.82000732421875,15146200,Bond
2021-05-11,US Long Treasury ETF,137.0399932861328,15158600,Bond
2021-05-12,US Long Treasury ETF,135.60000610351562,20859400,Bond
2021-05-13,US Long Treasury ETF,135.80999755859375,13073900,Bond
2021-05-14,US Long Treasury ETF,137.0800018310547,17566700,Bond
2021-05-17,US Long Treasury ETF,136.7899932861328,6113800,Bond
2021-05-18,US Long Treasury ETF,136.44000244140625,11423100,Bond
2021-05-19,US Long Treasury ETF,136.11000061035156,14296000,Bond
2021-05-20,US Long Treasury ETF,137.22999572753906,13310500,Bond
2021-05-21,US Long Treasury ETF,137.6699981689453,10171600,Bond
2021-05-24,US Long Treasury ETF,138.17999267578125,6868700,Bond
2021-05-25,US Long Treasury ETF,139.4600067138672,12346900,Bond
2021-05-26,US Long Treasury ETF,139.22000122070312,9793700,Bond
2021-05-27,US Long Treasury ETF,138.66000366210938,10695200,Bond
2021-05-28,US Long Treasury ETF,138.44000244140625,10258000,Bond
2021-06-01,US Long Treasury ETF,138.2100067138672,11778500,Bond
2021-06-02,US Long Treasury ETF,138.52999877929688,7347900,Bond
2021-06-03,US Long Treasury ETF,138.00999450683594,10994000,Bond
2021-06-04,US Long Treasury ETF,139.89999389648438,15773700,Bond
2021-06-07,US Long Treasury ETF,139.47000122070312,7799800,Bond
2021-06-08,US Long Treasury ETF,140.4499969482422,11230900,Bond
2021-06-09,US Long Treasury ETF,141.69000244140625,12768300,Bond
2021-06-10,US Long Treasury ETF,142.5399932861328,19698300,Bond
2021-06-11,US Long Treasury ETF,142.30999755859375,8646700,Bond
2021-06-14,US Long Treasury ETF,141.22000122070312,9401300,Bond
2021-06-15,US Long Treasury ETF,141.0500030517578,18207300,Bond
2021-06-16,US Long Treasury ETF,140.92999267578125,19676300,Bond
2021-06-17,US Long Treasury ETF,143.0399932861328,35225800,Bond
2021-06-18,US Long Treasury ETF,145.72999572753906,26616900,Bond
2021-06-21,US Long Treasury ETF,143.2899932861328,16485000,Bond
2021-06-22,US Long Treasury ETF,143.63999938964844,14530200,Bond
2021-06-23,US Long Treasury ETF,143.27000427246094,12040900,Bond
2021-06-24,US Long Treasury ETF,143.5,8788400,Bond
2021-06-25,US Long Treasury ETF,142.00999450683594,15562200,Bond
2021-06-28,US Long Treasury ETF,143.47000122070312,11460700,Bond
2021-06-29,US Long Treasury ETF,143.7100067138672,11217900,Bond
2021-06-30,US Long Treasury ETF,144.35000610351562,15708900,Bond
2021-07-01,US Long Treasury ETF,144.1699981689453,10810000,Bond
2021-07-02,US Long Treasury ETF,145.0399932861328,9650200,Bond
2021-07-06,US Long Treasury ETF,146.74000549316406,20037200,Bond
2021-07-07,US Long Treasury ETF,148.0399932861328,20964400,Bond
2021-07-08,US Long Treasury ETF,148.6199951171875,17487800,Bond
2021-07-09,US Long Treasury ETF,146.52999877929688,14483600,Bond
2021-07-12,US Long Treasury ETF,146.33999633789062,10610400,Bond
2021-07-13,US Long Treasury ETF,145.22000122070312,23340200,Bond
2021-07-14,US Long Treasury ETF,146.8699951171875,16038600,Bond
2021-07-15,US Long Treasury ETF,148.49000549316406,18462400,Bond
2021-07-16,US Long Treasury ETF,148.2100067138672,12787900,Bond
2021-07-19,US Long Treasury ETF,151.4600067138672,40203900,Bond
2021-07-20,US Long Treasury ETF,150.0,25674800,Bond
2021-07-21,US Long Treasury ETF,148.10000610351562,19988900,Bond
2021-07-22,US Long Treasury ETF,149.5,18136900,Bond
2021-07-23,US Long Treasury ETF,148.5,12639300,Bond
2021-07-26,US Long Treasury ETF,148.05999755859375,10737700,Bond
2021-07-27,US Long Treasury ETF,149.63999938964844,13036500,Bond
2021-07-28,US Long Treasury ETF,149.64999389648438,14346700,Bond
2021-07-29,US Long Treasury ETF,148.82000732421875,11532000,Bond
2021-07-30,US Long Treasury ETF,149.52000427246094,14342100,Bond
2021-08-02,US Long Treasury ETF,150.6699981689453,21232700,Bond
2021-08-03,US Long Treasury ETF,150.75,13361900,Bond
2021-08-04,US Long Treasury ETF,151.05999755859375,18267900,Bond
2021-08-05,US Long Treasury ETF,150.2899932861328,15345400,Bond
2021-08-06,US Long Treasury ETF,147.77999877929688,21144300,Bond
2021-08-09,US Long Treasury ETF,147.25,12942400,Bond
2021-08-10,US Long Treasury ETF,146.57000732421875,13716900,Bond
2021-08-11,US Long Treasury ETF,146.47999572753906,17227600,Bond
2021-08-12,US Long Treasury ETF,146.24000549316406,14709400,Bond
2021-08-13,US Long Treasury ETF,148.5500030517578,18653800,Bond
2021-08-16,US Long Treasury ETF,148.91000366210938,19170900,Bond
2021-08-17,US Long Treasury ETF,148.85000610351562,14126900,Bond
2021-08-18,US Long Treasury ETF,149.35000610351562,13144000,Bond
2021-08-19,US Long Treasury ETF,150.4499969482422,15474300,Bond
2021-08-20,US Long Treasury ETF,150.5500030517578,12388400,Bond
2021-08-23,US Long Treasury ETF,150.4499969482422,10615000,Bond
2021-08-24,US Long Treasury ETF,149.27999877929688,13835900,Bond
2021-08-25,US Long Treasury ETF,148.0399932861328,16743800,Bond
2021-08-26,US Long Treasury ETF,148.4499969482422,16657400,Bond
2021-08-27,US Long Treasury ETF,149.4600067138672,15384700,Bond
2021-08-30,US Long Treasury ETF,149.85000610351562,10596300,Bond
2021-08-31,US Long Treasury ETF,148.8300018310547,15262400,Bond
2021-09-01,US Long Treasury ETF,148.88999938964844,10807100,Bond
2021-09-02,US Long Treasury ETF,149.5399932861328,9765900,Bond
2021-09-03,US Long Treasury ETF,148.17999267578125,12928000,Bond
2021-09-07,US Long Treasury ETF,146.92999267578125,15547800,Bond
2021-09-08,US Long Treasury ETF,147.92999267578125,14533700,Bond
2021-09-09,US Long Treasury ETF,149.72000122070312,20324600,Bond
2021-09-10,US Long Treasury ETF,148.39999389648438,14894600,Bond
2021-09-13,US Long Treasury ETF,149.3000030517578,15036100,Bond
2021-09-14,US Long Treasury ETF,151.11000061035156,19918400,Bond
2021-09-15,US Long Treasury ETF,150.5800018310547,11940300,Bond
2021-09-16,US Long Treasury ETF,149.88999938964844,13328900,Bond
2021-09-17,US Long Treasury ETF,149.1699981689453,13782900,Bond
2021-09-20,US Long Treasury ETF,151.02000427246094,14660400,Bond
2021-09-21,US Long Treasury ETF,150.88999938964844,10035800,Bond
2021-09-22,US Long Treasury ETF,151.7899932861328,22277800,Bond
2021-09-23,US Long Treasury ETF,148.36000061035156,23853300,Bond
2021-09-24,US Long Treasury ETF,146.91000366210938,20203900,Bond
2021-09-27,US Long Treasury ETF,146.3699951171875,13464300,Bond
2021-09-28,US Long Treasury ETF,144.08999633789062,26613500,Bond
2021-09-29,US Long Treasury ETF,144.33999633789062,23569400,Bond
2021-09-30,US Long Treasury ETF,144.32000732421875,22567600,Bond
2021-10-01,US Long Treasury ETF,145.35000610351562,26151800,Bond
2021-10-04,US Long Treasury ETF,144.97999572753906,28027600,Bond
2021-10-05,US Long Treasury ETF,143.5800018310547,22659200,Bond
2021-10-06,US Long Treasury ETF,144.38999938964844,18696500,Bond
2021-10-07,US Long Treasury ETF,142.8800048828125,14856000,Bond
2021-10-08,US Long Treasury ETF,141.8800048828125,17257800,Bond
2021-10-11,US Long Treasury ETF,141.52000427246094,7213400,Bond
2021-10-12,US Long Treasury ETF,143.94000244140625,17968700,Bond
2021-10-13,US Long Treasury ETF,145.33999633789062,23584600,Bond
2021-10-14,US Long Treasury ETF,145.8800048828125,12946400,Bond
2021-10-15,US Long Treasury ETF,145.02999877929688,11811500,Bond
2021-10-18,US Long Treasury ETF,145.7100067138672,12115900,Bond
2021-10-19,US Long Treasury ETF,143.6999969482422,12156300,Bond
2021-10-20,US Long Treasury ETF,142.72999572753906,12782500,Bond
2021-10-21,US Long Treasury ETF,142.55999755859375,13660000,Bond
2021-10-22,US Long Treasury ETF,144.1300048828125,13740000,Bond
2021-10-25,US Long Treasury ETF,143.91000366210938,8137900,Bond
2021-10-26,US Long Treasury ETF,145.10000610351562,13671000,Bond
2021-10-27,US Long Treasury ETF,147.74000549316406,22092300,Bond
2021-10-28,US Long Treasury ETF,147.24000549316406,17497600,Bond
2021-10-29,US Long Treasury ETF,147.69000244140625,19087300,Bond
2021-11-01,US Long Treasury ETF,146.44000244140625,18035500,Bond
2021-11-02,US Long Treasury ETF,147.08999633789062,9836700,Bond
2021-11-03,US Long Treasury ETF,145.57000732421875,20639400,Bond
2021-11-04,US Long Treasury ETF,147.10000610351562,15922400,Bond
2021-11-05,US Long Treasury ETF,149.3000030517578,21513000,Bond
2021-11-08,US Long Treasury ETF,149.02000427246094,12083800,Bond
2021-11-09,US Long Treasury ETF,150.9600067138672,23430200,Bond
2021-11-10,US Long Treasury ETF,148.1999969482422,28170600,Bond
2021-11-11,US Long Treasury ETF,147.97999572753906,5552500,Bond
2021-11-12,US Long Treasury ETF,147.3300018310547,12712000,Bond
2021-11-15,US Long Treasury ETF,145.47999572753906,15232700,Bond
2021-11-16,US Long Treasury ETF,145.11000061035156,12998700,Bond
2021-11-17,US Long Treasury ETF,146.25999450683594,14239900,Bond
2021-11-18,US Long Treasury ETF,146.80999755859375,11054600,Bond
2021-11-19,US Long Treasury ETF,148.36000061035156,14022100,Bond
2021-11-22,US Long Treasury ETF,146.6199951171875,15266000,Bond
2021-11-23,US Long Treasury ETF,144.5,15318500,Bond
2021-11-24,US Long Treasury ETF,146.82000732421875,13769700,Bond
2021-11-26,US Long Treasury ETF,150.52999877929688,20064800,Bond
2021-11-29,US Long Treasury ETF,149.32000732421875,23234200,Bond
2021-11-30,US Long Treasury ETF,151.58999633789062,31481100,Bond
2021-12-01,US Long Treasury ETF,152.33999633789062,30826500,Bond
2021-12-02,US Long Treasury ETF,152.52999877929688,17754200,Bond
2021-12-03,US Long Treasury ETF,154.35000610351562,34427100,Bond
2021-12-06,US Long Treasury ETF,152.22999572753906,30924200,Bond
2021-12-07,US Long Treasury ETF,151.0,22115900,Bond
2021-12-08,US Long Treasury ETF,148.38999938964844,33633900,Bond
2021-12-09,US Long Treasury ETF,149.22000122070312,17544900,Bond
2021-12-10,US Long Treasury ETF,148.86000061035156,14298700,Bond
2021-12-13,US Long Treasury ETF,151.05999755859375,17860500,Bond
2021-12-14,US Long Treasury ETF,150.6999969482422,14015500,Bond
2021-12-15,US Long Treasury ETF,149.25,25383900,Bond
2021-12-16,US Long Treasury ETF,149.13999938964844,18677900,Bond
2021-12-17,US Long Treasury ETF,150.8300018310547,18093500,Bond
2021-12-20,US Long Treasury ETF,149.6999969482422,17147300,Bond
2021-12-21,US Long Treasury ETF,149.1300048828125,16598200,Bond
2021-12-22,US Long Treasury ETF,149.82000732421875,12253900,Bond
2021-12-23,US Long Treasury ETF,148.52000427246094,11642500,Bond
2021-12-27,US Long Treasury ETF,148.8800048828125,7821800,Bond
2021-12-28,US Long Treasury ETF,148.2899932861328,9174600,Bond
2021-12-29,US Long Treasury ETF,146.6699981689453,11771200,Bond
2021-12-30,US Long Treasury ETF,147.89999389648438,10355000,Bond
2021-12-31,US Long Treasury ETF,148.19000244140625,13402300,Bond
2022-01-03,US Long Treasury ETF,144.3000030517578,33860400,Bond
2022-01-04,US Long Treasury ETF,143.6999969482422,21996400,Bond
2022-01-05,US Long Treasury ETF,142.9199981689453,20911700,Bond
2022-01-06,US Long Treasury ETF,143.2899932861328,18996400,Bond
2022-01-07,US Long Treasury ETF,142.25999450683594,18756800,Bond
2022-01-10,US Long Treasury ETF,142.61000061035156,13775800,Bond
2022-01-11,US Long Treasury ETF,143.55999755859375,24388700,Bond
2022-01-12,US Long Treasury ETF,143.00999450683594,14440600,Bond
2022-01-13,US Long Treasury ETF,144.27999877929688,15166000,Bond
2022-01-14,US Long Treasury ETF,142.10000610351562,22997500,Bond
